,elder,asiatic,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number
1197,15237.0,10238.0,109233.0,83730.0,15061.0,27792.0,6757.0
1198,1682.0,171.0,9499.0,7046.0,2057.0,2706.0,685.0
1199,1286.0,98.0,6364.0,4509.0,1312.0,2213.0,521.0
1200,2897.0,373.0,15060.0,11451.0,3191.0,3932.0,1054.0
1201,102711.0,207504.0,378087.0,272135.0,62364.0,97570.0,30890.0
1202,2644.0,65.0,14485.0,10815.0,3132.0,3560.0,908.0
1203,1570.0,125.0,7199.0,5723.0,1270.0,1727.0,518.0
1204,1340.0,50.0,7832.0,5689.0,1593.0,2560.0,569.0
1205,2149.0,73.0,9642.0,6819.0,2354.0,2658.0,706.0
1206,11098.0,1790.0,50684.0,37570.0,10221.0,14124.0,3783.0
1207,7487.0,6022.0,41161.0,30855.0,9272.0,11168.0,2811.0
1208,2312.0,144.0,11469.0,7979.0,2261.0,2748.0,775.0
1209,4118.0,592.0,12086.0,9237.0,2626.0,3439.0,1087.0
1210,1889.0,97.0,6337.0,4518.0,1469.0,1973.0,510.0
1211,2466.0,219.0,5836.0,4033.0,1293.0,1864.0,573.0
1212,481.0,15.0,1153.0,890.0,229.0,351.0,103.0
1213,2791.0,452.0,13085.0,11586.0,1762.0,2845.0,833.0
1214,1452.0,148.0,7583.0,5908.0,1339.0,2058.0,526.0
1215,1930.0,46.0,7798.0,5654.0,2036.0,2338.0,598.0
1216,305.0,75.0,1458.0,1089.0,337.0,419.0,117.0
1217,2746.0,151.0,13833.0,10411.0,3014.0,3530.0,930.0
1218,10268.0,930.0,33121.0,23472.0,7479.0,10302.0,2865.0
1219,1141.0,116.0,4187.0,3156.0,859.0,1389.0,354.0
1220,2700.0,210.0,15173.0,11790.0,2071.0,4969.0,1146.0
1221,1827.0,143.0,6148.0,4756.0,972.0,1563.0,453.0
1222,955.0,14.0,5947.0,4254.0,1523.0,1697.0,389.0
1223,1281.0,93.0,5828.0,4131.0,1219.0,1618.0,419.0
1224,601.0,47.0,2176.0,1453.0,412.0,547.0,179.0
1225,2850.0,248.0,14120.0,11211.0,2422.0,4949.0,1123.0
1226,1574.0,384.0,6499.0,5797.0,1021.0,1543.0,450.0
1227,301106.0,202798.0,1319260.0,1000695.0,222293.0,321467.0,105112.0
1228,729.0,23.0,2874.0,2100.0,612.0,770.0,208.0
1229,3141.0,291.0,14521.0,11268.0,2719.0,3560.0,965.0
1230,10217.0,1626.0,45316.0,29823.0,7386.0,10013.0,2667.0
1231,34149.0,2742.0,87153.0,53240.0,18574.0,23017.0,7876.0
1232,32884.0,19709.0,126175.0,88824.0,21452.0,31351.0,9027.0
1233,788.0,33.0,3465.0,2475.0,758.0,956.0,247.0
1234,865.0,60.0,2550.0,1955.0,552.0,712.0,225.0
1235,21401.0,20834.0,90308.0,70965.0,16768.0,24367.0,6779.0
1236,11209.0,2549.0,37649.0,26018.0,7588.0,9906.0,2869.0
1237,11707.0,3524.0,54031.0,39057.0,10882.0,13788.0,3642.0
1238,3437.0,176.0,15729.0,11655.0,3085.0,4667.0,1185.0
1239,1518.0,139.0,6661.0,5280.0,1016.0,1783.0,483.0
1240,4116.0,431.0,21826.0,16725.0,4194.0,5699.0,1374.0
1241,2602.0,1225.0,13484.0,11212.0,1699.0,3076.0,875.0
1242,11427.0,1787.0,96319.0,77178.0,11417.0,30636.0,6899.0
1243,512.0,65.0,3211.0,2569.0,507.0,875.0,212.0
1244,1217.0,216.0,5937.0,4639.0,1011.0,1505.0,388.0
1245,998.0,71.0,3241.0,2297.0,619.0,1013.0,312.0
1246,8641.0,1573.0,42276.0,31389.0,9026.0,11383.0,2891.0
1247,195.0,45.0,1564.0,1194.0,338.0,478.0,125.0
1248,435.0,16.0,1731.0,1243.0,377.0,478.0,128.0
1249,605.0,26.0,2143.0,1578.0,350.0,589.0,171.0
1250,6890.0,3797.0,54263.0,46735.0,6722.0,12594.0,3134.0
1251,5487.0,3862.0,36571.0,27797.0,7309.0,8892.0,2167.0
1252,2371.0,582.0,10218.0,7323.0,2261.0,3095.0,782.0
1253,5727.0,309.0,27078.0,18091.0,5080.0,8426.0,2066.0
1254,15006.0,1761.0,80437.0,56026.0,15022.0,18248.0,4742.0
1255,1008.0,114.0,5423.0,4093.0,894.0,1420.0,360.0
1256,10720.0,7636.0,54077.0,41485.0,9425.0,13560.0,3562.0
1257,1457.0,43.0,5687.0,3941.0,1481.0,1702.0,454.0
1258,1596.0,136.0,6228.0,4762.0,1121.0,1575.0,473.0
1259,5965.0,685.0,21743.0,15022.0,4334.0,5626.0,1508.0
1260,8985.0,9599.0,50908.0,42028.0,8958.0,12068.0,3379.0
1261,1503.0,189.0,9561.0,7128.0,1691.0,2624.0,639.0
1262,158.0,1.0,608.0,433.0,131.0,206.0,53.0
1263,182.0,4.0,572.0,379.0,108.0,166.0,48.0
1264,1401.0,97.0,6632.0,4862.0,1202.0,1909.0,480.0
1265,3564.0,176.0,16608.0,11910.0,3440.0,4720.0,1178.0
1266,1566.0,80.0,6593.0,4895.0,1059.0,1670.0,477.0
1267,3088.0,117.0,8957.0,6179.0,1610.0,2372.0,726.0
1268,941.0,144.0,4435.0,3324.0,1013.0,1467.0,363.0
1269,1086.0,81.0,4657.0,3408.0,1053.0,1325.0,323.0
1270,3422.0,255.0,16028.0,11775.0,3181.0,3944.0,1011.0
1271,2181.0,225.0,10021.0,7407.0,1820.0,2935.0,733.0
1272,4890.0,2407.0,25861.0,19920.0,4546.0,6572.0,1920.0
1273,7365.0,509.0,20281.0,13780.0,4737.0,6121.0,1979.0
1274,1288.0,54.0,4697.0,4005.0,738.0,1207.0,362.0
1275,388.0,25.0,1552.0,1160.0,309.0,474.0,122.0
1276,49122.0,34801.0,311012.0,238141.0,62062.0,88052.0,22519.0
1277,696.0,77.0,3109.0,2594.0,549.0,805.0,229.0
1278,1587.0,83.0,7116.0,5482.0,1295.0,2191.0,541.0
1279,606.0,36.0,1891.0,1341.0,377.0,599.0,156.0
1280,210888.0,348874.0,1572384.0,1251237.0,205605.0,460821.0,102160.0
1281,3058.0,212.0,13883.0,10071.0,3182.0,3769.0,1007.0
1282,4233.0,184.0,18589.0,13173.0,3751.0,5430.0,1400.0
1283,2739.0,170.0,9180.0,6511.0,1948.0,2675.0,731.0
1284,27458.0,7689.0,136261.0,104777.0,25824.0,37343.0,9103.0
1285,897.0,43.0,5953.0,4631.0,1076.0,1552.0,378.0
1286,3173.0,173.0,15678.0,11672.0,3216.0,4435.0,1159.0
1287,369.0,11.0,1629.0,1141.0,294.0,407.0,110.0
1288,15139.0,1954.0,64494.0,48381.0,11174.0,17658.0,4627.0
1289,3099.0,352.0,14852.0,12418.0,2325.0,3799.0,1123.0
1290,5891.0,907.0,24426.0,17976.0,4638.0,5925.0,1677.0
1291,756.0,65.0,3422.0,2672.0,566.0,840.0,243.0
1292,9243.0,4874.0,57137.0,49546.0,6373.0,10772.0,2981.0
1293,598.0,215.0,2946.0,2280.0,403.0,674.0,208.0
1294,4781.0,615.0,17129.0,13014.0,3812.0,4783.0,1296.0
1295,85.0,0.0,305.0,232.0,48.0,82.0,24.0
1296,4322.0,148.0,15596.0,11880.0,3228.0,4352.0,1165.0
1297,650.0,18.0,1762.0,1452.0,362.0,539.0,159.0
1298,1111.0,78.0,5181.0,3661.0,1224.0,1468.0,364.0
1299,347.0,83.0,2336.0,1813.0,372.0,628.0,152.0
1300,1713.0,69.0,5701.0,4213.0,1286.0,1694.0,423.0
1301,7832.0,914.0,35014.0,25706.0,6529.0,8363.0,2252.0
1302,3033.0,495.0,14063.0,11013.0,2281.0,3630.0,1059.0
1303,89.0,4.0,423.0,333.0,72.0,114.0,31.0
1304,1142.0,44.0,7855.0,6433.0,1633.0,2882.0,688.0
1305,71.0,3.0,251.0,201.0,43.0,65.0,19.0
1306,289.0,8.0,1131.0,823.0,226.0,339.0,92.0
1307,856.0,84.0,4018.0,2934.0,877.0,1572.0,368.0
1308,2617.0,202.0,12393.0,9342.0,2697.0,3571.0,922.0
1309,67893.0,232588.0,242282.0,195723.0,38006.0,74010.0,20430.0
1310,299.0,269.0,3240.0,2464.0,704.0,1120.0,296.0
1311,2512.0,102.0,11821.0,8897.0,2238.0,3505.0,863.0
1312,873.0,11.0,3271.0,2236.0,731.0,974.0,257.0
1313,3165.0,1079.0,17943.0,13277.0,3569.0,4480.0,1073.0
1314,821.0,13.0,3205.0,2367.0,623.0,863.0,223.0
1315,112921.0,61660.0,637505.0,467546.0,131673.0,182534.0,49830.0
1316,242.0,17.0,732.0,534.0,117.0,201.0,61.0
1317,3054.0,112.0,15357.0,10755.0,3270.0,4944.0,1148.0
1318,4962.0,404.0,28434.0,20376.0,5567.0,6928.0,1720.0
1319,20446.0,1083.0,53040.0,38353.0,11298.0,16217.0,4428.0
1320,2366.0,420.0,11001.0,9236.0,1659.0,2517.0,723.0
1321,2629.0,75.0,7159.0,4985.0,1608.0,2318.0,670.0
1322,526.0,41.0,2321.0,1837.0,423.0,684.0,185.0
1323,1274.0,18.0,5601.0,4136.0,1176.0,1867.0,443.0
1324,2312.0,100.0,12420.0,8955.0,3788.0,3937.0,970.0
1325,6920.0,314.0,28593.0,20692.0,5859.0,8158.0,2094.0
1326,385.0,71.0,1783.0,1596.0,305.0,457.0,128.0
1327,1415.0,88.0,7929.0,5538.0,2037.0,2322.0,541.0
1328,1734.0,64.0,7147.0,4918.0,1501.0,2272.0,547.0
1329,246.0,17.0,947.0,729.0,168.0,257.0,73.0
1330,2654.0,177.0,11877.0,8619.0,2752.0,3293.0,814.0
1331,1084.0,425.0,4893.0,3933.0,709.0,1188.0,341.0
1332,6670.0,1535.0,36584.0,24876.0,6606.0,9737.0,2298.0
1333,7982.0,1481.0,36197.0,26879.0,7455.0,9607.0,2472.0
1334,2171.0,102.0,11988.0,8796.0,2592.0,3148.0,772.0
1335,624.0,48.0,3024.0,2305.0,449.0,701.0,199.0
1336,16720.0,4066.0,75818.0,57301.0,13631.0,22842.0,5838.0
1337,2904.0,129.0,13819.0,10389.0,2614.0,3532.0,921.0
1338,419.0,5.0,1505.0,1079.0,272.0,409.0,122.0
1339,76.0,41.0,312.0,244.0,50.0,80.0,23.0
1340,1510.0,116.0,6884.0,5107.0,1351.0,1647.0,475.0
1341,1578.0,116.0,9242.0,6953.0,1818.0,2330.0,586.0
1342,1595.0,72.0,6463.0,4510.0,1522.0,2009.0,504.0
1343,7247.0,1621.0,36229.0,25125.0,7216.0,10257.0,2599.0
1344,1747.0,114.0,8629.0,5991.0,1662.0,1994.0,562.0
1345,1506.0,30.0,5211.0,3657.0,1124.0,1468.0,392.0
1346,1336.0,156.0,5635.0,4203.0,1224.0,1733.0,437.0
1347,3971.0,225.0,16516.0,11870.0,3844.0,4323.0,1226.0
1348,15555.0,2832.0,76131.0,62130.0,14436.0,19768.0,5297.0
1349,483.0,28.0,2810.0,2276.0,334.0,824.0,192.0
1350,2597.0,88.0,11414.0,7957.0,2734.0,3242.0,803.0
1351,4590.0,1240.0,27322.0,23158.0,3390.0,5459.0,1633.0
1352,3814.0,158.0,15565.0,11943.0,3681.0,4201.0,1186.0
1353,1520.0,180.0,4630.0,3129.0,1084.0,1492.0,443.0
1354,5374.0,1482.0,24133.0,19351.0,4281.0,6742.0,1843.0
1355,3673.0,438.0,14933.0,11938.0,3370.0,5185.0,1346.0
1356,3399.0,186.0,15091.0,10303.0,3007.0,5103.0,1236.0
1357,2853.0,165.0,10674.0,7791.0,2493.0,2905.0,839.0
1358,13339.0,4699.0,76658.0,56742.0,14806.0,22417.0,5518.0
1359,12983.0,6995.0,54150.0,39926.0,10922.0,15048.0,3996.0
1360,2476.0,183.0,11722.0,9244.0,2476.0,3095.0,782.0
1361,10043.0,5474.0,51408.0,39367.0,9235.0,12335.0,3087.0
1362,768.0,53.0,3245.0,2476.0,499.0,848.0,229.0
1363,150.0,21.0,682.0,481.0,128.0,171.0,46.0
1364,14597.0,4871.0,71797.0,53975.0,11446.0,17570.0,4464.0
1365,3663.0,2174.0,20436.0,14741.0,3677.0,4917.0,1425.0
1366,4378.0,255.0,13469.0,9644.0,2625.0,3264.0,1088.0
1367,2393.0,101.0,8881.0,7023.0,1961.0,3131.0,788.0
1368,1167.0,101.0,3942.0,2805.0,781.0,1220.0,331.0
1369,4680.0,418.0,21101.0,15548.0,4783.0,5750.0,1558.0
1370,812.0,40.0,3341.0,2651.0,508.0,828.0,247.0
1371,108.0,8.0,356.0,256.0,62.0,129.0,32.0
1372,692.0,73.0,4073.0,3236.0,611.0,1187.0,284.0
1373,30458.0,6742.0,136547.0,107359.0,25364.0,36610.0,10025.0
1374,2558.0,263.0,11915.0,9302.0,2271.0,3975.0,944.0
1375,996.0,34.0,3902.0,2979.0,758.0,1095.0,277.0
1376,439.0,54.0,2271.0,1708.0,472.0,821.0,207.0
1377,3493.0,175.0,14044.0,10369.0,3102.0,3806.0,1069.0
1378,2533.0,737.0,13722.0,9922.0,2309.0,3320.0,904.0
1379,2065.0,188.0,9655.0,7502.0,1829.0,2866.0,729.0
1380,2776.0,103.0,9805.0,7173.0,2171.0,2687.0,741.0
1381,2687.0,410.0,14271.0,10196.0,2912.0,3581.0,917.0
1382,1683.0,26.0,9226.0,6636.0,2877.0,3093.0,727.0
1383,3120.0,286.0,10105.0,7973.0,2080.0,2848.0,801.0
1384,43527.0,11334.0,281334.0,231623.0,34602.0,91707.0,21277.0
1385,737.0,76.0,4018.0,3100.0,604.0,1478.0,346.0
1386,8678.0,942.0,51580.0,37906.0,9271.0,10855.0,2911.0
1387,5998.0,1210.0,27636.0,19278.0,6271.0,7459.0,1953.0
1388,2154.0,138.0,11266.0,8781.0,2363.0,3171.0,759.0
1389,4818.0,438.0,26139.0,20297.0,4243.0,6303.0,1582.0
1390,664.0,18.0,3435.0,2480.0,951.0,1039.0,254.0
1391,885.0,39.0,3952.0,3056.0,882.0,1084.0,268.0
1392,2125.0,107.0,9403.0,6796.0,2103.0,2465.0,666.0
1393,964.0,47.0,4301.0,3047.0,925.0,1418.0,358.0
1394,32395.0,10901.0,150074.0,110677.0,30479.0,42410.0,10606.0
1395,5578.0,479.0,26517.0,19095.0,5375.0,7150.0,1850.0
1396,3865.0,249.0,15000.0,11382.0,2570.0,3686.0,1103.0
1397,2222.0,430.0,12408.0,8535.0,2230.0,3912.0,913.0
1398,68.0,50.0,530.0,407.0,115.0,164.0,42.0
1399,1509.0,43.0,7685.0,5217.0,1803.0,2096.0,482.0
1400,5869.0,542.0,27297.0,21434.0,5953.0,7354.0,2004.0
1401,316.0,13.0,1348.0,969.0,293.0,464.0,120.0
1402,1458.0,526.0,11744.0,9683.0,1718.0,3263.0,746.0
1403,2215.0,286.0,12662.0,9323.0,2483.0,4414.0,1041.0
1404,88.0,6.0,227.0,167.0,47.0,72.0,21.0
1405,3654.0,203.0,13954.0,9624.0,2643.0,3539.0,969.0
1406,2627.0,168.0,13636.0,10160.0,3574.0,4050.0,955.0
1407,1960.0,522.0,8209.0,5636.0,1929.0,2401.0,629.0
1408,788.0,98.0,5324.0,3950.0,923.0,1607.0,376.0
1409,1437.0,85.0,5673.0,4150.0,1192.0,1549.0,381.0
1410,6134.0,744.0,27348.0,20476.0,6092.0,7873.0,1996.0
1411,1660.0,259.0,8891.0,6304.0,1741.0,2841.0,662.0
1412,186.0,7.0,864.0,677.0,143.0,225.0,64.0
1413,1138.0,50.0,4457.0,3522.0,773.0,1178.0,312.0
1414,620.0,31.0,2563.0,2008.0,439.0,629.0,186.0
1415,2196.0,89.0,10882.0,7926.0,2337.0,2879.0,683.0
1416,246.0,7.0,1099.0,830.0,196.0,311.0,78.0
1417,2256.0,180.0,11266.0,7762.0,2012.0,3177.0,766.0
1418,5911.0,669.0,30443.0,22532.0,5662.0,7478.0,1891.0
1419,2033.0,71.0,9903.0,7012.0,2119.0,2648.0,672.0
1420,1526.0,19.0,4323.0,2969.0,1086.0,1337.0,354.0
1421,40539.0,114724.0,258567.0,219205.0,39507.0,75829.0,17990.0
1422,2845.0,205.0,12841.0,8431.0,2839.0,3295.0,897.0
1423,4068.0,199.0,24383.0,18446.0,5258.0,6496.0,1673.0
1424,4854.0,262.0,26937.0,20794.0,5288.0,6088.0,1658.0
1425,15505.0,6850.0,71512.0,55398.0,14110.0,19664.0,4960.0
1426,10755.0,2823.0,38332.0,29586.0,7120.0,10789.0,2967.0
1427,766.0,130.0,2868.0,2310.0,482.0,823.0,232.0
1428,285.0,4.0,839.0,621.0,140.0,229.0,66.0
1429,17810.0,9553.0,88022.0,60248.0,17194.0,23351.0,5945.0
1430,10547.0,7440.0,41783.0,31440.0,6931.0,9818.0,2920.0
1431,807.0,49.0,3374.0,2523.0,576.0,843.0,245.0
1432,2985.0,113.0,10484.0,7240.0,2336.0,3144.0,805.0
1433,1294.0,40.0,6790.0,4977.0,1576.0,1877.0,454.0
1434,2502.0,213.0,13108.0,8832.0,2788.0,3361.0,840.0
1435,2939.0,221.0,13404.0,9379.0,3266.0,3858.0,950.0
1436,1647.0,578.0,8559.0,6060.0,1700.0,1981.0,563.0
1437,1350.0,40.0,5622.0,4211.0,1311.0,1629.0,402.0
1438,866.0,27.0,3568.0,2643.0,598.0,875.0,256.0
1439,2279.0,710.0,13764.0,10156.0,2336.0,3626.0,887.0
1440,4396.0,164.0,22464.0,16158.0,4499.0,7676.0,1866.0
1441,1393.0,130.0,4960.0,3474.0,988.0,1413.0,362.0
1442,751.0,39.0,3059.0,2218.0,504.0,921.0,228.0
1443,533.0,18.0,2284.0,1815.0,347.0,522.0,152.0
1444,1414.0,33.0,6651.0,4711.0,1748.0,1912.0,453.0
1445,160.0,4.0,747.0,580.0,115.0,200.0,51.0
1446,19932.0,11636.0,73538.0,55540.0,13415.0,20405.0,5476.0
1447,854.0,132.0,3663.0,2904.0,578.0,990.0,285.0
1448,1767.0,78.0,7191.0,5592.0,1633.0,2064.0,504.0
1449,1057.0,100.0,5441.0,4476.0,863.0,1315.0,375.0
1450,4365.0,365.0,12804.0,7876.0,2684.0,3606.0,1194.0
1451,31477.0,43457.0,160153.0,128962.0,21123.0,40266.0,10121.0
1452,39317.0,49707.0,233458.0,170995.0,34655.0,78586.0,17968.0
1453,4301.0,228.0,21828.0,16968.0,4670.0,5519.0,1424.0
1454,2795.0,120.0,12868.0,9745.0,2800.0,3595.0,853.0
1455,727.0,36.0,3230.0,2593.0,582.0,850.0,236.0
1456,302.0,4.0,1254.0,977.0,281.0,393.0,103.0
1457,1381.0,869.0,8096.0,7191.0,1294.0,2028.0,553.0
1458,455.0,24.0,1816.0,1352.0,368.0,534.0,139.0
1459,25904.0,2488.0,59248.0,36761.0,17037.0,18842.0,5740.0
1460,1117.0,104.0,4942.0,3940.0,710.0,1188.0,341.0
1461,813.0,51.0,3769.0,2865.0,629.0,915.0,269.0
1462,1015.0,34.0,6060.0,4561.0,1395.0,1628.0,371.0
1463,1985.0,308.0,10366.0,8323.0,2376.0,3197.0,833.0
1464,789.0,53.0,4256.0,3188.0,851.0,1381.0,335.0
1465,2990.0,107.0,13562.0,8990.0,3198.0,3715.0,878.0
1466,959.0,72.0,5373.0,3801.0,1394.0,1603.0,380.0
1467,1624.0,356.0,6617.0,5305.0,1259.0,1827.0,526.0
1468,2785.0,3727.0,20531.0,17137.0,3007.0,4353.0,1245.0
1469,251.0,29.0,943.0,684.0,175.0,279.0,72.0
1470,2872.0,260.0,12893.0,9787.0,2503.0,3132.0,890.0
1471,574.0,9.0,3268.0,2520.0,787.0,889.0,214.0
1472,1374.0,51.0,5769.0,4041.0,1519.0,1707.0,428.0
1473,694.0,47.0,3304.0,2463.0,643.0,897.0,230.0
1474,507.0,78.0,1601.0,1169.0,292.0,490.0,138.0
1475,4326.0,388.0,16219.0,11888.0,3404.0,4418.0,1254.0
1476,1878.0,776.0,9284.0,6896.0,1661.0,2408.0,653.0
1477,20131.0,61608.0,80251.0,59891.0,11223.0,22389.0,5835.0
1478,387.0,17.0,2433.0,1850.0,495.0,740.0,196.0
1479,5624.0,368.0,28324.0,19186.0,6766.0,8479.0,2082.0
1480,6715.0,3438.0,37403.0,27858.0,6809.0,10618.0,2721.0
1481,1620.0,177.0,9666.0,6696.0,2244.0,3014.0,732.0
1482,911.0,20.0,4236.0,3101.0,861.0,1174.0,300.0
1483,866.0,25.0,3462.0,2677.0,627.0,1059.0,298.0
1484,646.0,39.0,2692.0,1994.0,461.0,669.0,186.0
1485,7264.0,506.0,26765.0,20345.0,5261.0,7284.0,1936.0
1486,271.0,14.0,1111.0,872.0,200.0,304.0,82.0
1487,3441.0,234.0,14733.0,11116.0,2615.0,4050.0,1032.0
1488,1815.0,97.0,6232.0,4865.0,1089.0,1556.0,476.0
1489,1445.0,155.0,7044.0,5030.0,1642.0,2270.0,566.0
1490,1435.0,129.0,8124.0,6246.0,1310.0,2306.0,570.0
1491,2686.0,131.0,10524.0,7681.0,1904.0,2574.0,690.0
1492,33699.0,3419.0,119878.0,88813.0,23209.0,32314.0,9023.0
1493,147.0,5.0,591.0,442.0,106.0,165.0,44.0
1494,9602.0,944.0,47252.0,36922.0,7624.0,11444.0,2946.0
1495,3333.0,504.0,15207.0,12354.0,2449.0,3460.0,1056.0
1496,3643.0,195.0,12831.0,10215.0,1757.0,3074.0,922.0
1497,2320.0,812.0,18118.0,14577.0,3077.0,5197.0,1269.0
1498,1682.0,96.0,7390.0,6054.0,1418.0,2121.0,537.0
1499,1065.0,64.0,3649.0,2555.0,668.0,1020.0,278.0
1500,3798.0,447.0,17543.0,13755.0,3949.0,5138.0,1351.0
1501,1863.0,262.0,8920.0,6568.0,1425.0,2282.0,652.0
1502,578.0,67.0,1820.0,1352.0,370.0,538.0,163.0
1503,32017.0,12239.0,131780.0,98498.0,24825.0,34059.0,9969.0
1504,8130.0,3129.0,31517.0,27188.0,5840.0,8620.0,2408.0
1505,469.0,9.0,3536.0,2744.0,718.0,1320.0,311.0
1506,2670.0,191.0,14308.0,10483.0,3113.0,3748.0,929.0
1507,1504.0,48.0,6826.0,4689.0,1935.0,2127.0,517.0
1508,35114.0,28622.0,185177.0,148074.0,30097.0,51514.0,13050.0
1509,151.0,15.0,1164.0,878.0,217.0,348.0,96.0
1510,3041.0,325.0,19099.0,13472.0,3347.0,5577.0,1311.0
1511,299.0,22.0,1326.0,1022.0,186.0,404.0,96.0
1512,1295.0,72.0,4405.0,3500.0,773.0,1253.0,372.0
1513,548.0,38.0,3581.0,2604.0,754.0,908.0,231.0
1514,924.0,62.0,3720.0,2919.0,605.0,888.0,265.0
1515,605.0,100.0,2879.0,2073.0,540.0,808.0,226.0
1516,579.0,21.0,2246.0,1782.0,389.0,609.0,157.0
1517,8929.0,879.0,30936.0,22251.0,6434.0,7999.0,2207.0
1518,90278.0,63646.0,476128.0,361693.0,83735.0,137266.0,34032.0
1519,597.0,37.0,2705.0,1946.0,567.0,767.0,197.0
1520,2012.0,129.0,6485.0,4818.0,1430.0,2142.0,556.0
1521,3030.0,226.0,13530.0,10944.0,3091.0,3859.0,957.0
1522,691.0,18.0,2793.0,2134.0,398.0,680.0,202.0
1523,3334.0,215.0,18925.0,13599.0,3672.0,5115.0,1185.0
1524,1775.0,209.0,13037.0,10238.0,1854.0,3690.0,864.0
1525,30562.0,3608.0,140989.0,111502.0,28058.0,38121.0,9364.0
1526,4368.0,309.0,17783.0,14023.0,3737.0,4796.0,1291.0
1527,8805.0,3301.0,40323.0,33773.0,6779.0,9917.0,2944.0
1528,6640.0,739.0,26907.0,21386.0,5337.0,7102.0,1957.0
1529,4887.0,323.0,25089.0,18200.0,6717.0,8894.0,2669.0
1530,959.0,73.0,5012.0,3699.0,1056.0,1656.0,403.0
1531,7747.0,985.0,26820.0,19947.0,5167.0,7625.0,2001.0
1532,848.0,20.0,3963.0,2737.0,1115.0,1211.0,284.0
1533,12421.0,9251.0,65329.0,52166.0,10872.0,16846.0,4358.0
1534,665.0,49.0,4394.0,3284.0,872.0,1069.0,259.0
1535,13876.0,1520.0,40225.0,29350.0,8237.0,11773.0,3270.0
1536,354.0,12.0,951.0,649.0,217.0,293.0,80.0
1537,7614.0,2236.0,28865.0,21649.0,5275.0,7515.0,2100.0
1538,824.0,82.0,3552.0,2848.0,588.0,913.0,252.0
1539,1634.0,159.0,9420.0,6802.0,2043.0,2990.0,733.0
1540,16720.0,2323.0,74186.0,52699.0,15362.0,20854.0,5408.0
1541,1335.0,80.0,4873.0,3436.0,1081.0,1375.0,378.0
1542,201.0,51.0,1015.0,798.0,171.0,277.0,71.0
1543,13016.0,2754.0,79791.0,60713.0,14116.0,19671.0,4928.0
1544,3168.0,418.0,16696.0,12594.0,3740.0,5318.0,1342.0
1545,669.0,23.0,2366.0,1843.0,461.0,699.0,179.0
1546,12942.0,4503.0,53872.0,39838.0,10140.0,14614.0,3751.0
1547,2765.0,248.0,11176.0,8147.0,2404.0,3095.0,838.0
1548,209.0,3.0,828.0,624.0,152.0,239.0,67.0
1549,60667.0,66492.0,242893.0,186661.0,36764.0,61275.0,17266.0
1550,761.0,31.0,2923.0,2339.0,449.0,692.0,198.0
1551,29683.0,7220.0,126793.0,100073.0,20766.0,35798.0,9435.0
1552,2120.0,299.0,10746.0,8011.0,2125.0,2843.0,728.0
1553,18434.0,7802.0,87560.0,65017.0,13345.0,22826.0,5505.0
1554,529.0,17.0,2191.0,1802.0,369.0,537.0,155.0
1555,2900.0,538.0,13654.0,10110.0,2580.0,3396.0,911.0
1556,2814.0,312.0,14888.0,11336.0,3030.0,4724.0,1165.0
1557,375.0,16.0,1513.0,1100.0,320.0,427.0,114.0
1558,1467.0,234.0,5714.0,4582.0,1001.0,1454.0,418.0
1559,411.0,18.0,1368.0,1016.0,217.0,354.0,102.0
1560,3540.0,217.0,15760.0,11272.0,3891.0,4606.0,1083.0
1561,1600.0,106.0,5821.0,4087.0,1319.0,1585.0,441.0
1562,649.0,76.0,2838.0,2344.0,346.0,618.0,180.0
1563,2792.0,363.0,14207.0,10668.0,2498.0,3445.0,925.0
1564,101672.0,121696.0,660059.0,509908.0,95558.0,184024.0,43164.0
1565,51964.0,23593.0,280959.0,194311.0,56533.0,77384.0,19143.0
1566,12433.0,2939.0,65202.0,48533.0,11140.0,16631.0,4401.0
1567,1631.0,63.0,6564.0,4740.0,1306.0,1590.0,458.0
1568,3689.0,1636.0,22322.0,18584.0,2662.0,4413.0,1354.0
1569,1942.0,66.0,11281.0,7530.0,3198.0,3400.0,768.0
1570,2195.0,138.0,11471.0,8243.0,2224.0,3283.0,802.0
1571,910.0,119.0,6265.0,5045.0,904.0,1870.0,442.0
1572,20960.0,22037.0,85577.0,63143.0,15750.0,26509.0,6795.0
1573,4022.0,224.0,11900.0,10119.0,2186.0,3219.0,994.0
1574,6976.0,1633.0,41457.0,31208.0,7097.0,9939.0,2543.0
1575,4466.0,1042.0,18050.0,14770.0,3555.0,4846.0,1384.0
1576,11210.0,987.0,51283.0,40428.0,11001.0,14498.0,3597.0
1577,5620.0,670.0,26077.0,19887.0,4696.0,6485.0,1587.0
1578,3014.0,179.0,10687.0,8599.0,1733.0,2734.0,857.0
1579,4784.0,859.0,22143.0,18433.0,4461.0,5576.0,1542.0
1580,8240.0,1454.0,35239.0,25924.0,5206.0,8907.0,2586.0
1581,87.0,2.0,491.0,378.0,80.0,134.0,34.0
1582,1097.0,70.0,3428.0,2673.0,557.0,911.0,282.0
1583,98348.0,141953.0,364073.0,266712.0,61106.0,105891.0,28654.0
1584,2059.0,205.0,8571.0,6905.0,1193.0,2035.0,591.0
1585,4178.0,923.0,20549.0,15637.0,4327.0,5554.0,1284.0
1586,26688.0,4436.0,115840.0,88497.0,21238.0,30404.0,8303.0
1587,71206.0,7604.0,153224.0,82373.0,37132.0,48127.0,14590.0
